domain,systemId,name,category,categoryConfidence,brandSystemId,brandName,familySystemId,familyName,familyAmbiguous,variantCode,imagePath,prefabPath,sourceBundle
bait,boils_cb_gm_pu26,Чесночные мидии Pop Ups 26,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_gmuss,Чесночные мидии PopUps,false,s 26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_gm_pu26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_gm_pu26.prefab,baits
bait,boils_cb_hb10,Палтус и ягоды 10,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_halibber,Палтус и ягоды,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hb10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hb10.prefab,baits
bait,boils_cb_hb16,Палтус и ягоды 16,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_halibber,Палтус и ягоды,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hb16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hb16.prefab,baits
bait,boils_cb_hb20,Палтус и ягоды 20,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_halibber,Палтус и ягоды,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hb20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hb20.prefab,baits
bait,boils_cb_hb26,Палтус и ягоды 26,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_halibber,Палтус и ягоды,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hb26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hb26.prefab,baits
bait,boils_cb_hb_pu10,Палтус и ягоды Pop Ups 10,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_halibber,Палтус и ягоды Pop Ups,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hb_pu10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hb_pu10.prefab,baits
bait,boils_cb_hb_pu16,Палтус и ягоды Pop Ups 16,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_halibber,Палтус и ягоды Pop Ups,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hb_pu16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hb_pu16.prefab,baits
bait,boils_cb_hb_pu20,Палтус и ягоды Pop Ups 20,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_halibber,Палтус и ягоды Pop Ups,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hb_pu20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hb_pu20.prefab,baits
bait,boils_cb_hb_pu26,Палтус и ягоды Pop Ups 26,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_halibber,Палтус и ягоды Pop Ups,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hb_pu26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hb_pu26.prefab,baits
bait,boils_cb_hb_sl16,Палтус и ягоды Soluble 16,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_sol_halibber,Палтус и ягоды Soluble,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hb_sl16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hb_sl16.prefab,baits
bait,boils_cb_hb_sl20,Палтус и ягоды Soluble 20,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_sol_halibber,Палтус и ягоды Soluble,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hb_sl20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hb_sl20.prefab,baits
bait,boils_cb_hp10,Медовая груша 10,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_pear,Медовая груша,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hp10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hp10.prefab,baits
bait,boils_cb_hp16,Медовая груша 16,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_pear,Медовая груша,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hp16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hp16.prefab,baits
bait,boils_cb_hp20,Медовая груша 20,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_pear,Медовая груша,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hp20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hp20.prefab,baits
bait,boils_cb_hp26,Медовая груша 26,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_pear,Медовая груша,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hp26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hp26.prefab,baits
bait,boils_cb_hp_pu10,Медовая груша Pop Ups 10,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_pear,Медовая груша Pop Ups,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hp_pu10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hp_pu10.prefab,baits
bait,boils_cb_hp_pu16,Медовая груша Pop Ups 16,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_pear,Медовая груша Pop Ups,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hp_pu16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hp_pu16.prefab,baits
bait,boils_cb_hp_pu20,Медовая груша Pop Ups 20,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_pear,Медовая груша Pop Ups,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hp_pu20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hp_pu20.prefab,baits
bait,boils_cb_hp_pu26,Медовая груша Pop Ups 26,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_pear,Медовая груша Pop Ups,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hp_pu26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hp_pu26.prefab,baits
bait,boils_cb_hp_sl16,Медовая груша Soluble 16,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_sol_pear,Медовая груша Soluble,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hp_sl16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hp_sl16.prefab,baits
bait,boils_cb_hp_sl20,Медовая груша Soluble 20,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_sol_pear,Медовая груша Soluble,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_hp_sl20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_hp_sl20.prefab,baits
bait,boils_cb_mc10,Молочный крем 10,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_cream,Молочный крем,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_mc10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_mc10.prefab,baits
bait,boils_cb_mc16,Молочный крем 16,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_cream,Молочный крем,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_mc16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_mc16.prefab,baits
bait,boils_cb_mc20,Молочный крем 20,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_cream,Молочный крем,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_mc20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_mc20.prefab,baits
bait,boils_cb_mc26,Молочный крем 26,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_cream,Молочный крем,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_mc26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_mc26.prefab,baits
bait,boils_cb_mc_pu10,Молочный крем Pop Ups 10,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_cream,Молочный крем Pop Ups,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_mc_pu10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_mc_pu10.prefab,baits
bait,boils_cb_mc_pu16,Молочный крем Pop Ups 16,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_cream,Молочный крем Pop Ups,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_mc_pu16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_mc_pu16.prefab,baits
bait,boils_cb_mc_pu20,Молочный крем Pop Ups 20,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_cream,Молочный крем Pop Ups,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_mc_pu20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_mc_pu20.prefab,baits
bait,boils_cb_mc_pu26,Молочный крем Pop Ups 25,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_cream,Молочный крем Pop Ups,false,25,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_mc_pu26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_mc_pu26.prefab,baits
bait,boils_cb_oc10,Осьминог 10,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_octopus,Осьминог,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oc10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oc10.prefab,baits
bait,boils_cb_oc16,Осьминог 16,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_octopus,Осьминог,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oc16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oc16.prefab,baits
bait,boils_cb_oc20,Осьминог 20,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_octopus,Осьминог,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oc20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oc20.prefab,baits
bait,boils_cb_oc26,Осьминог 26,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_octopus,Осьминог,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oc26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oc26.prefab,baits
bait,boils_cb_oc_pu10,Осьминог Pop Ups 10,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_octopus,Осьминог Pop Ups,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oc_pu10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oc_pu10.prefab,baits
bait,boils_cb_oc_pu16,Осьминог Pop Ups 16,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_octopus,Осьминог Pop Ups,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oc_pu16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oc_pu16.prefab,baits
bait,boils_cb_oc_pu20,Осьминог Pop Ups 20,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_octopus,Осьминог Pop Ups,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oc_pu20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oc_pu20.prefab,baits
bait,boils_cb_oc_pu26,Осьминог Pop Ups 26,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_octopus,Осьминог Pop Ups,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oc_pu26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oc_pu26.prefab,baits
bait,boils_cb_oy10,Устрицы 10,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_oysters,Устрицы,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oy10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oy10.prefab,baits
bait,boils_cb_oy16,Устрицы 16,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_oysters,Устрицы,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oy16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oy16.prefab,baits
bait,boils_cb_oy20,Устрицы 20,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_oysters,Устрицы,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oy20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oy20.prefab,baits
bait,boils_cb_oy26,Устрицы 26,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_oysters,Устрицы,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oy26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oy26.prefab,baits
bait,boils_cb_oy_pu10,Устрицы Pop Ups 10,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_oysters,Устрицы Pop Ups,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oy_pu10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oy_pu10.prefab,baits
bait,boils_cb_oy_pu16,Устрицы Pop Ups 16,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_oysters,Устрицы Pop Ups,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oy_pu16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oy_pu16.prefab,baits
bait,boils_cb_oy_pu20,Устрицы Pop Ups 20,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_oysters,Устрицы Pop Ups,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oy_pu20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oy_pu20.prefab,baits
bait,boils_cb_oy_pu26,Устрицы Pop Ups 26,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_oysters,Устрицы Pop Ups,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_oy_pu26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_oy_pu26.prefab,baits
bait,boils_cb_pr16,Креветки 16,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_prawns,Креветки,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_pr16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_pr16.prefab,baits
bait,boils_cb_pr20,Креветки 20,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_prawns,Креветки,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_pr20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_pr20.prefab,baits
bait,boils_cb_pr26,Креветки 26,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_prawns,Креветки,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_pr26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_pr26.prefab,baits
bait,boils_cb_sb10,Сладкий банан 10,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_banana,Сладкий банан,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_sb10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_sb10.prefab,baits
bait,boils_cb_sb16,Сладкий банан 16,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_banana,Сладкий банан,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_sb16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_sb16.prefab,baits
bait,boils_cb_sb20,Сладкий банан 20,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_banana,Сладкий банан,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_sb20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_sb20.prefab,baits
bait,boils_cb_sb26,Сладкий банан 26,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_banana,Сладкий банан,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_sb26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_sb26.prefab,baits
bait,boils_cb_sh10,Лосось и пряности 10,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_salmonher,Лосось и пряности,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_sh10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_sh10.prefab,baits
bait,boils_cb_sh16,Лосось и пряности 16,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_salmonher,Лосось и пряности,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_sh16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_sh16.prefab,baits
bait,boils_cb_sh20,Лосось и пряности 20,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_salmonher,Лосось и пряности,false,20,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_sh20.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_sh20.prefab,baits
bait,boils_cb_sh26,Лосось и пряности 26,sinking_boilies,high,craft_baits,Craft Baits,cb_boilies_salmonher,Лосось и пряности,false,26,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_sh26.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_sh26.prefab,baits
bait,boils_cb_sh_pu10,Лосось и пряности Pop Ups 10,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_salmonher,Лосось и пряности Pop Ups,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_sh_pu10.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_sh_pu10.prefab,baits
bait,boils_cb_sh_pu16,Лосось и пряности Pop Ups 16,pop_up_boilies,high,craft_baits,Craft Baits,cb_boilies_pp_salmonher,Лосось и пряности Pop Ups,false,16,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\boils_cb_sh_pu16.png,assets/gfx/baits/boil/boils_cb/prefabs/boils_cb_sh_pu16.prefab,baits
